ID,ESG_DISC_SCORE,YEAR
MRC US Equity,40.08259964,2018
MRC US Equity,41.32229996,2019
LPCN US Equity,11.15699959,2015
LPCN US Equity,14.04959965,2016
TYME US Equity,13.22309971,2017
TYME US Equity,16.52890015,2018
TYME US Equity,16.11569977,2020
ADMA US Equity,11.98349953,2015
ADMA US Equity,14.04959965,2016
INTEQ US Equity,9.91740036,2013
INTEQ US Equity,11.98349953,2014
INTEQ US Equity,15.28929996,2019
STIM US Equity,15.28929996,2018
CASA US Equity,15.70250034,2017
CASA US Equity,18.18180084,2019
PFMT US Equity,10.33059978,2012
PFMT US Equity,11.15699959,2014
UFAB US Equity,10.33059978,2015
UFAB US Equity,11.15699959,2016
UFAB US Equity,18.18180084,2017
UFAB US Equity,17.35540009,2018
EYES US Equity,11.15699959,2014
EYES US Equity,15.28929996,2016
AAOI US Equity,11.15699959,2013
AAOI US Equity,14.04959965,2015
BIOF US Equity,10.33059978,2014
SBT US Equity,14.91230011,2017
SBT US Equity,18.42110062,2018
AFHIF US Equity,13.5965004,2013
AFHIF US Equity,10.08769989,2018
TPST US Equity,10.33059978,2012
TPST US Equity,11.15699959,2013
TPST US Equity,14.04959965,2017
TPHS US Equity,9.649100304,2014
TPHS US Equity,16.22809982,2015
RGLS US Equity,14.10789967,2012
HGEN US Equity,17.35540009,2012
HGEN US Equity,6.198299885,2015
HGEN US Equity,14.04959965,2016
CMRX US Equity,7.851200104,2012
CMRX US Equity,11.15699959,2013
CMRX US Equity,15.28929996,2016
CMRX US Equity,16.11569977,2020
EPZM US Equity,6.611599922,2012
EPZM US Equity,10.33059978,2013
EPZM US Equity,11.15699959,2014
EPZM US Equity,9.91740036,2015
EPZM US Equity,13.63640022,2017
CHMI US Equity,11.84210014,2015
CHMI US Equity,15.3508997,2017
BLUE US Equity,11.15699959,2013
BLUE US Equity,16.52890015,2015
BLUE US Equity,15.28929996,2017
BLUE US Equity,17.35540009,2019
ESPR US Equity,6.611599922,2012
ESPR US Equity,9.91740036,2013
ESPR US Equity,11.15699959,2014
ESPR US Equity,14.04959965,2016
ESPR US Equity,17.76860046,2020
MNKKQ US Equity,11.15699959,2013
MNKKQ US Equity,15.28929996,2015
MNKKQ US Equity,15.70250034,2016
MNKKQ US Equity,22.72730064,2018
HSTO US Equity,6.611599922,2012
HSTO US Equity,11.15699959,2013
HSTO US Equity,11.98349953,2014
HSTO US Equity,16.52890015,2017
HSTO US Equity,13.22309971,2019
ONTX US Equity,11.15699959,2013
BHR US Equity,11.15699959,2013
BHR US Equity,11.98349953,2014
BHR US Equity,15.70250034,2017
BHR US Equity,19.00830078,2018
ASC US Equity,7.851200104,2013
ASC US Equity,10.33059978,2016
ASC US Equity,11.57019997,2017
ASC US Equity,26.44630051,2019
ASC US Equity,11.98349953,2020
MBII US Equity,5.371900082,2012
MBII US Equity,14.8760004,2015
MBII US Equity,16.11569977,2017
MBII US Equity,18.18180084,2018
PGEN US Equity,7.851200104,2012
PGEN US Equity,11.15699959,2013
PGEN US Equity,12.39669991,2014
PGEN US Equity,15.28929996,2017
PGEN US Equity,16.52890015,2020
PIRS US Equity,14.04959965,2017
PIRS US Equity,16.52890015,2019
PIRS US Equity,17.35540009,2020
PBPB US Equity,11.15699959,2013
PBPB US Equity,12.80990028,2014
PBPB US Equity,16.52890015,2015
PBPB US Equity,17.35540009,2016
PBPB US Equity,16.94210052,2017
PBPB US Equity,18.18180084,2018
KODK US Equity,45.45449829,2010
KODK US Equity,42.97520065,2011
KODK US Equity,39.25619888,2012
KODK US Equity,42.56200027,2013
KODK US Equity,15.28929996,2014
KODK US Equity,16.11569977,2015
KODK US Equity,20.66119957,2016
KODK US Equity,18.18180084,2018
KODK US Equity,16.94210052,2020
AERI US Equity,10.33059978,2013
AERI US Equity,11.15699959,2014
AERI US Equity,14.04959965,2015
AERI US Equity,17.35540009,2017
GCI US Equity,9.91740036,2013
GCI US Equity,14.04959965,2014
GCI US Equity,15.70250034,2015
GCI US Equity,14.46280003,2016
GCI US Equity,16.94210052,2020
GLYC US Equity,9.91740036,2015
GLYC US Equity,14.04959965,2017
BCRHF US Equity,11.84210014,2015
BCRHF US Equity,13.5965004,2017
TRVN US Equity,9.91740036,2013
TRVN US Equity,11.15699959,2014
TRVN US Equity,14.04959965,2017
TRVN US Equity,16.52890015,2019
LTRPA US Equity,9.91740036,2014
LTRPA US Equity,11.57019997,2016
LTRPA US Equity,12.80990028,2019
EIGR US Equity,14.04959965,2015
EIGR US Equity,15.28929996,2016
EIGR US Equity,17.35540009,2020
REPH US Equity,14.04959965,2017
REPH US Equity,16.52890015,2020
NETI US Equity,7.851200104,2013
NETI US Equity,9.504099846,2016
NETI US Equity,11.98349953,2017
NETI US Equity,12.80990028,2018
CBAY US Equity,12.80990028,2015
CNCE US Equity,7.851200104,2013
CNCE US Equity,11.15699959,2014
CNCE US Equity,14.04959965,2016
AGTC US Equity,7.851200104,2013
AGTC US Equity,9.91740036,2014
AGTC US Equity,12.80990028,2017
AGTC US Equity,14.04959965,2018
AGTC US Equity,15.28929996,2019
GNCA US Equity,11.98349953,2014
GNCA US Equity,13.22309971,2015
GNCA US Equity,14.04959965,2016
GNCA US Equity,12.80990028,2017
GNCA US Equity,15.28929996,2019
AKTS US Equity,11.57019997,2017
AKTS US Equity,12.80990028,2018
MTNB US Equity,12.80990028,2015
PRTY US Equity,17.35540009,2015
PRTY US Equity,16.11569977,2016
PRTY US Equity,18.59499931,2017
PRTY US Equity,19.83469963,2018
VRAY US Equity,11.15699959,2015
VRAY US Equity,16.52890015,2016
WATT US Equity,16.52890015,2014
WATT US Equity,15.28929996,2019
NBEV US Equity,7.438000202,2015
NBEV US Equity,4.95870018,2016
NBEV US Equity,14.04959965,2017
QUOT US Equity,7.851200104,2013
QUOT US Equity,11.15699959,2014
QUOT US Equity,12.80990028,2017
QUOT US Equity,14.04959965,2019
CSLT US Equity,7.851200104,2013
CSLT US Equity,11.15699959,2014
CSLT US Equity,15.28929996,2016
AKBA US Equity,9.91740036,2013
AKBA US Equity,14.8760004,2014
ARAV US Equity,6.611599922,2013
ARAV US Equity,11.15699959,2014
ARAV US Equity,14.04959965,2017
QTNT US Equity,14.8760004,2014
QTNT US Equity,16.11569977,2018
AGRX US Equity,11.15699959,2014
AGRX US Equity,16.52890015,2016
AGFS US Equity,11.15699959,2015
AGFS US Equity,16.52890015,2017
AGFS US Equity,17.35540009,2018
AGFS US Equity,18.18180084,2019
TRUE US Equity,7.851200104,2013
TRUE US Equity,16.52890015,2014
GLOP US Equity,12.80990028,2017
GLOP US Equity,18.59499931,2018
GLOP US Equity,25.61980057,2019
NERV US Equity,11.15699959,2014
NERV US Equity,14.04959965,2016
HRTG US Equity,11.84210014,2014
HRTG US Equity,18.42110062,2017
HRTG US Equity,19.29820061,2018
GWGH US Equity,12.28069973,2015
GWGH US Equity,10.08769989,2019
ARDX US Equity,11.96170044,2014
ARDX US Equity,12.91870022,2015
ARDX US Equity,14.83250046,2017
ARDX US Equity,16.26790047,2018
ARDX US Equity,19.13879967,2019
ARDX US Equity,22.00959969,2020
RYAM US Equity,13.22309971,2014
RYAM US Equity,16.52890015,2015
RYAM US Equity,17.35540009,2016
RYAM US Equity,19.42149925,2017
RYAM US Equity,26.03310013,2018
RYAM US Equity,30.99169922,2019
BSGM US Equity,10.74380016,2015
BSGM US Equity,14.04959965,2018
BSGM US Equity,15.28929996,2020
OCUL US Equity,11.15699959,2014
OCUL US Equity,14.8760004,2016
OCUL US Equity,16.11569977,2019
OCUL US Equity,19.83469963,2020
ICD US Equity,21.07439995,2014
ICD US Equity,19.83469963,2015
ADVM US Equity,11.15699959,2014
ADVM US Equity,16.52890015,2017
AFMD US Equity,7.851200104,2014
VKTX US Equity,14.04959965,2017
VKTX US Equity,15.28929996,2018
TTOO US Equity,15.28929996,2014
TTOO US Equity,14.04959965,2019
TTOO US Equity,14.46280003,2020
OTIC US Equity,9.91740036,2014
OTIC US Equity,11.15699959,2015
OTIC US Equity,16.52890015,2017
ELDN US Equity,11.15699959,2014
ELDN US Equity,11.98349953,2016
ELDN US Equity,13.22309971,2017
ELDN US Equity,15.28929996,2018
MDLM US Equity,11.15699959,2014
MDLM US Equity,12.80990028,2017
MDLM US Equity,14.04959965,2020
OSG US Equity,11.15699959,2014
OSG US Equity,18.18180084,2016
OSG US Equity,20.66119957,2017
OSG US Equity,21.9008007,2019
OSG US Equity,28.51239967,2020
CALA US Equity,11.15699959,2014
CALA US Equity,13.22309971,2017
CALA US Equity,12.80990028,2018
CALA US Equity,14.04959965,2019
SIEN US Equity,11.20330048,2014
SIEN US Equity,14.10789967,2017
CRBP US Equity,12.80990028,2015
CRBP US Equity,11.57019997,2018
EVFM US Equity,14.04959965,2015
EVFM US Equity,12.80990028,2016
BW US Equity,16.11569977,2015
BW US Equity,18.18180084,2016
BW US Equity,20.66119957,2017
BW US Equity,19.83469963,2020
EXTN US Equity,16.94210052,2015
EXTN US Equity,17.76860046,2016
EXTN US Equity,21.07439995,2017
EXTN US Equity,29.75209999,2018
EXTN US Equity,41.73550034,2019
BLCM US Equity,11.15699959,2014
BLCM US Equity,14.04959965,2016
BLCM US Equity,15.28929996,2020
SLRX US Equity,11.15699959,2015
SLRX US Equity,12.80990028,2017
SLRX US Equity,11.98349953,2018
SLRX US Equity,15.28929996,2019
AVGR US Equity,9.91740036,2015
AVGR US Equity,11.15699959,2016
AVGR US Equity,15.28929996,2017
AVCO US Equity,11.57019997,2018
AFI US Equity,22.72730064,2016
AFI US Equity,23.96689987,2017
AFI US Equity,25.20660019,2019
CDTX US Equity,11.15699959,2015
CDTX US Equity,14.04959965,2016
CDTX US Equity,15.28929996,2019
NEXT US Equity,12.80990028,2015
NEXT US Equity,16.11569977,2018
SIOX US Equity,7.851200104,2015
SIOX US Equity,9.91740036,2016
SIOX US Equity,14.04959965,2017
RMNI US Equity,11.98349953,2015
RMNI US Equity,8.677700043,2016
RMNI US Equity,12.80990028,2017
RMNI US Equity,17.76860046,2019
CFMS US Equity,11.15699959,2015
CFMS US Equity,14.04959965,2017
MCRB US Equity,12.80990028,2015
MCRB US Equity,15.28929996,2016
MCRB US Equity,14.04959965,2017
MCRB US Equity,16.52890015,2020
AQMS US Equity,7.851200104,2015
AQMS US Equity,9.91740036,2016
AQMS US Equity,15.28929996,2017
AQMS US Equity,16.52890015,2018
AQMS US Equity,15.70250034,2019
HZN US Equity,13.63640022,2015
HZN US Equity,15.70250034,2016
HZN US Equity,18.18180084,2017
HZN US Equity,19.00830078,2020
AVTX US Equity,14.04959965,2015
AVTX US Equity,12.80990028,2016
VTVT US Equity,11.15699959,2015
VTVT US Equity,16.52890015,2017
AGLE US Equity,15.28929996,2017
AGLE US Equity,16.52890015,2018
IBRX US Equity,9.91740036,2015
IBRX US Equity,17.35540009,2016
ZYNE US Equity,12.80990028,2018
ZYNE US Equity,16.52890015,2019
BNED US Equity,4.132199764,2015
BNED US Equity,14.04959965,2016
BNED US Equity,16.52890015,2017
WINSF US Equity,7.017499924,2016
WINSF US Equity,9.649100304,2017
APVO US Equity,11.15699959,2016
APVO US Equity,16.52890015,2017
PRPL US Equity,7.851200104,2016
PRPL US Equity,8.677700043,2017
PRPL US Equity,14.04959965,2018
PDSB US Equity,11.15699959,2015
PDSB US Equity,15.28929996,2017
SYBX US Equity,14.04959965,2015
SYBX US Equity,10.74380016,2016
CTMX US Equity,10.33059978,2015
CTMX US Equity,11.15699959,2016
CTMX US Equity,12.80990028,2017
SQBGQ US Equity,10.33059978,2012
SQBGQ US Equity,11.15699959,2013
SQBGQ US Equity,15.28929996,2015
WVE US Equity,12.80990028,2015
WVE US Equity,13.63640022,2016
VYGR US Equity,14.04959965,2015
GSM US Equity,11.15699959,2011
GSM US Equity,7.851200104,2015
GSM US Equity,15.28929996,2016
GSM US Equity,21.48760033,2017
ELVT US Equity,14.04959965,2017
ELVT US Equity,12.80990028,2019
OCX US Equity,12.80990028,2015
SENS US Equity,7.851200104,2014
SENS US Equity,9.504099846,2015
SENS US Equity,14.04959965,2016
YMTX US Equity,11.15699959,2015
YMTX US Equity,14.04959965,2016
YMTX US Equity,12.80990028,2020
CRVS US Equity,7.851200104,2015
CRVS US Equity,12.80990028,2016
CLSD US Equity,13.22309971,2016
CLSD US Equity,14.04959965,2017
CNDT US Equity,20.24790001,2017
CNDT US Equity,21.07439995,2020
NH US Equity,5.371900082,2015
NH US Equity,17.35540009,2016
NH US Equity,18.18180084,2020
SELB US Equity,16.52890015,2016
WTRH US Equity,11.98349953,2018
WTRH US Equity,15.28929996,2019
SYRS US Equity,14.04959965,2016
DBRG US Equity,13.5965004,2014
DBRG US Equity,25,2015
DBRG US Equity,27.63159943,2017
DBRG US Equity,26.31579971,2018
DBRG US Equity,25.87719917,2019
DBRG US Equity,27.19300079,2020
FTI US Equity,16.52890015,2010
FTI US Equity,12.80990028,2012
FTI US Equity,14.04959965,2013
FTI US Equity,2.066099882,2016
FTI US Equity,30.57850075,2017
FTI US Equity,31.40500069,2018
FTI US Equity,32.64459991,2019
TUSK US Equity,16.94210052,2016
TUSK US Equity,18.18180084,2017
TUSK US Equity,23.14049911,2020
RSLS US Equity,14.04959965,2016
SND US Equity,17.35540009,2016
SND US Equity,18.59499931,2019
INSG US Equity,11.15699959,2010
INSG US Equity,14.04959965,2015
INSG US Equity,17.35540009,2016
INSG US Equity,16.11569977,2018
AMPY US Equity,9.090900421,2012
AMPY US Equity,11.15699959,2013
CKPT US Equity,12.80990028,2016
CKPT US Equity,14.04959965,2017
BYSI US Equity,8.677700043,2016
BYSI US Equity,9.504099846,2017
ORGO US Equity,9.504099846,2016
ORGO US Equity,10.33059978,2018
ORGO US Equity,14.8760004,2019
KEGX US Equity,14.04959965,2010
KEGX US Equity,15.28929996,2015
KEGX US Equity,16.11569977,2016
KEGX US Equity,16.94210052,2017
NEX US Equity,14.8760004,2017
NEX US Equity,16.52890015,2019
NEX US Equity,21.48760033,2020
JNCE US Equity,14.04959965,2017
JNCE US Equity,12.80990028,2019
WTTR US Equity,17.35540009,2017
WTTR US Equity,16.52890015,2018
YEXT US Equity,14.04959965,2018
YEXT US Equity,14.8760004,2020
SOI US Equity,16.11569977,2017
SOI US Equity,32.23139954,2018
SOI US Equity,37.60329819,2019
EEX US Equity,17.35540009,2017
EEX US Equity,18.18180084,2018
URGN US Equity,16.52890015,2018
USWS US Equity,9.504099846,2017
USWS US Equity,16.11569977,2018
SMHI US Equity,14.46280003,2017
SMHI US Equity,16.52890015,2018
SMHI US Equity,19.42149925,2020
NINE US Equity,13.63640022,2017
NINE US Equity,19.00830078,2018
NINE US Equity,20.24790001,2020
VNTR US Equity,26.85950089,2017
VNTR US Equity,25.61980057,2018
VNTR US Equity,27.68600082,2019
ATNX US Equity,16.52890015,2017
MRSN US Equity,14.8760004,2017
CLXT US Equity,14.04959965,2017
KALA US Equity,14.8760004,2017
BEST US Equity,15.70250034,2017
BEST US Equity,16.94210052,2018
FLMN US Equity,9.504099846,2017
FLMN US Equity,14.04959965,2018
FLMN US Equity,14.8760004,2019
WRAP US Equity,13.63640022,2018
MBIO US Equity,10.74380016,2016
MBIO US Equity,14.04959965,2017
HFFG US Equity,12.39669991,2017
HFFG US Equity,16.11569977,2018
RYTM US Equity,15.28929996,2017
LVO US Equity,15.28929996,2018
QD US Equity,11.57019997,2018
OPTN US Equity,12.80990028,2017
OPTN US Equity,17.35540009,2018
OPTN US Equity,16.11569977,2019
CUE US Equity,16.52890015,2017
DCPH US Equity,14.8760004,2017
DCPH US Equity,14.04959965,2018
RBBN US Equity,17.76860046,2017
RBBN US Equity,19.00830078,2018
NES US Equity,11.15699959,2010
GTX US Equity,26.03310013,2018
GTX US Equity,27.27269936,2019
XFOR US Equity,14.04959965,2017
XFOR US Equity,13.63640022,2019
YCBD US Equity,15.28929996,2017
ODTC US Equity,15.28929996,2017
AGS US Equity,13.22309971,2017
AGS US Equity,15.70250034,2018
AGS US Equity,16.52890015,2019
VYNE US Equity,11.57019997,2017
VYNE US Equity,14.8760004,2018
SLDB US Equity,14.04959965,2018
SLDB US Equity,15.28929996,2019
AMRX US Equity,13.63640022,2018
AMRX US Equity,16.11569977,2019
CTIC US Equity,11.15699959,2010
CTIC US Equity,9.91740036,2013
CTIC US Equity,14.04959965,2017
XCUR US Equity,14.04959965,2017
RFL US Equity,16.11569977,2018
RFL US Equity,15.28929996,2019
ETRN US Equity,21.48760033,2018
ETRN US Equity,42.97520065,2019
IQ US Equity,11.98349953,2018
TH US Equity,12.80990028,2018
TH US Equity,16.52890015,2019
FIXX US Equity,10.74380016,2017
FIXX US Equity,13.22309971,2018
FIXX US Equity,16.52890015,2020
HUYA US Equity,11.57019997,2018
EVLO US Equity,13.22309971,2018
EVLO US Equity,14.46280003,2019
USX US Equity,11.57019997,2017
USX US Equity,17.35540009,2018
USX US Equity,16.52890015,2019
CYCN US Equity,17.35540009,2019
CHRA US Equity,17.76860046,2018
ECOR US Equity,15.28929996,2018
VRCA US Equity,14.04959965,2018
MGTA US Equity,9.91740036,2017
MGTA US Equity,13.63640022,2018
AVRO US Equity,8.677700043,2017
AVRO US Equity,12.80990028,2018
AVRO US Equity,14.04959965,2019
RVI US Equity,13.63640022,2018
RVI US Equity,14.8760004,2020
TLRY US Equity,13.22309971,2018
RUBY US Equity,14.04959965,2018
ALLK US Equity,14.04959965,2018
ALLK US Equity,17.76860046,2019
LQDA US Equity,7.851200104,2017
LQDA US Equity,15.28929996,2018
LQDA US Equity,16.11569977,2019
SDRLF US Equity,9.504099846,2018
SDRLF US Equity,8.264499664,2019
SDRLF US Equity,10.33059978,2020
AGE US Equity,12.80990028,2018
CNF US Equity,8.771900177,2018
MESA US Equity,7.851200104,2017
MESA US Equity,19.42149925,2018
MESA US Equity,18.18180084,2019
GRTS US Equity,12.80990028,2018
GRTS US Equity,13.63640022,2019
YMAB US Equity,15.28929996,2018
YMAB US Equity,17.76860046,2020
RVLP US Equity,17.35540009,2018
PHAS US Equity,14.04959965,2018
LOGC US Equity,14.04959965,2018
TME US Equity,11.57019997,2018
BBCP US Equity,14.04959965,2018
BBCP US Equity,14.8760004,2019
HARP US Equity,10.74380016,2018
HARP US Equity,14.04959965,2019
TCRR US Equity,12.80990028,2018
KLDO US Equity,14.8760004,2019
DTIL US Equity,10.74380016,2018
DTIL US Equity,14.04959965,2019
DTIL US Equity,16.52890015,2020
GNLN US Equity,16.52890015,2019
HOOK US Equity,8.677700043,2018
HOOK US Equity,12.80990028,2019
PKDC US Equity,11.98349953,2010
PKDC US Equity,11.15699959,2011
PKDC US Equity,13.63640022,2016
PKDC US Equity,16.94210052,2017
APLT US Equity,10.74380016,2019
SONM US Equity,10.74380016,2018
SONM US Equity,11.98349953,2019
CRTX US Equity,7.851200104,2018
CRTX US Equity,14.04959965,2019
CCO US Equity,14.04959965,2010
CCO US Equity,19.00830078,2011
CCO US Equity,20.24790001,2012
CCO US Equity,17.76860046,2018
GOTU US Equity,14.04959965,2019
BCEL US Equity,10.74380016,2018
BCEL US Equity,14.04959965,2019
PWFL US Equity,13.22309971,2010
PWFL US Equity,14.04959965,2014
PWFL US Equity,12.80990028,2016
STSA US Equity,11.98349953,2018
STSA US Equity,15.28929996,2019
FREQ US Equity,8.264499664,2018
FREQ US Equity,17.35540009,2019
CABA US Equity,14.04959965,2019
GRTX US Equity,17.35540009,2019
BXRX US Equity,16.52890015,2019
BXRX US Equity,14.46280003,2020
ASRT US Equity,13.22309971,2010
ASRT US Equity,11.15699959,2011
ASRT US Equity,14.04959965,2015
ASRT US Equity,17.35540009,2016
ASRT US Equity,18.18180084,2017
MIND US Equity,11.15699959,2011
MIND US Equity,18.18180084,2017
MIND US Equity,16.94210052,2019
GEG US Equity,15.28929996,2010
GEG US Equity,12.80990028,2011
GEG US Equity,11.98349953,2013
GEG US Equity,13.63640022,2018
GEG US Equity,14.46280003,2020
TUEM US Equity,12.91870022,2012
TUEM US Equity,19.13879967,2018
AATC US Equity,13.22309971,2010
AATC US Equity,16.52890015,2012
